,cod_ncm,hscode,cod_pais_origem,urf_cod,via_transp_cod,sgl_uf_import,city_cod,cidade_import,combinacao_202406,combinacao_202407
344,84439949,8443,160,717700,4,RJ,3304300,RIO BONITO,0.0,0.0
345,90182090,9018,160,817700,4,SP,3423404,ITATIBA,1.0,1.0
346,85414021,8541,160,817700,4,SP,3430706,MOGI GUACU,1.0,1.0
347,90183111,9018,160,817700,4,SP,3434401,OSASCO,1.0,1.0
348,29156011,2915,160,517800,1,SP,3413009,COTIA,1.0,1.0
349,29151390,2915,160,717700,4,SP,3447304,SANTANA DE PARNAIBA,0.0,0.0
350,85416090,8541,160,817600,4,SP,3426902,LIMEIRA,1.0,1.0
351,85411099,8541,160,717700,4,RJ,3302403,MACAE,0.0,0.0
352,87082912,8708,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
353,85411092,8541,160,1017700,1,RS,4304606,CANOAS,0.0,0.0
354,87085012,8708,160,817600,4,SP,3420509,INDAIATUBA,1.0,1.0
355,85176259,8517,160,817700,4,SP,3419071,HORTOLANDIA,1.0,1.0
356,29339932,2933,160,817800,1,SP,3452809,TABOAO DA SERRA,1.0,1.0
357,85414900,8541,160,817700,4,SP,3448807,SAO CAETANO DO SUL,1.0,1.0
358,87089490,8708,160,927800,1,SP,3413801,DIADEMA,1.0,1.0
359,29156029,2915,160,817600,4,SP,3405708,BARUERI,0.0,0.0
360,85412199,8541,160,1017801,4,RS,4309308,GUAIBA,0.0,0.0
361,29224110,2922,160,817600,4,SP,3413009,COTIA,1.0,1.0
362,90181990,9018,160,817600,4,SP,3405500,BARRETOS,1.0,1.0
363,85414121,8541,160,817700,4,SP,3429302,MATAO,1.0,1.0
364,85414111,8541,160,717700,4,RJ,3301702,DUQUE DE CAXIAS,0.0,0.0
365,90183929,9018,160,817700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
366,87082994,8708,160,717700,4,RJ,3304110,PORTO REAL,0.0,0.0
367,85411019,8541,160,617700,4,MG,3136702,JUIZ DE FORA,1.0,1.0
368,85414021,8541,160,1017801,4,RS,4305108,CAXIAS DO SUL,0.0,0.0
369,90181990,9018,160,817700,4,SP,3409502,CAMPINAS,1.0,1.0
370,85411029,8541,160,817700,4,SP,3425003,JANDIRA,1.0,1.0
371,85411091,8541,160,817600,4,MG,3133600,ITAPEVA,1.0,1.0
372,29214990,2921,160,717700,4,RJ,3301702,DUQUE DE CAXIAS,0.0,0.0
373,85411099,8541,160,817700,4,SP,3401707,AMERICO BRASILIENSE,1.0,1.0
374,87089490,8708,160,717600,1,RJ,3302254,ITATIAIA,1.0,1.0
375,90189099,9018,160,617700,4,SP,3448807,SAO CAETANO DO SUL,1.0,1.0
376,29419029,2941,160,817700,4,SP,3413009,COTIA,1.0,1.0
377,29415020,2941,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
378,84431990,8443,160,1017700,1,RS,4313060,NOVA HARTZ,0.0,0.0
379,85412120,8541,160,817700,4,SP,3424907,JAMBEIRO,1.0,1.0
380,29339956,2933,160,817600,4,SP,3402903,ARACOIABA DA SERRA,1.0,1.0
381,85412120,8541,160,1017801,4,RS,4309209,GRAVATAI,0.0,0.0
382,85411021,8541,160,817800,1,SP,3450308,SAO PAULO,0.0,0.0
383,85411022,8541,160,817600,4,MG,3106200,BELO HORIZONTE,1.0,1.0
384,29156019,2915,160,817600,4,SP,3405708,BARUERI,0.0,0.0
385,90181980,9018,160,817800,1,SP,3426209,JUQUITIBA,1.0,0.0
386,29222990,2922,160,817700,4,SP,3456206,VALINHOS,1.0,1.0
387,85414290,8541,160,1017801,4,RS,4309209,GRAVATAI,0.0,0.0
388,85171231,8517,160,817700,4,SP,3424709,JAGUARIUNA,1.0,1.0
389,29215990,2921,160,817800,1,SP,3429302,MATAO,0.0,0.0
390,85414290,8541,160,817700,4,RS,4306767,ELDORADO DO SUL,0.0,0.0
391,29151290,2915,160,817800,1,SP,3429401,MAUA,1.0,1.0
392,87089990,8708,160,817800,1,MG,3138401,LEOPOLDINA,0.0,0.0
393,87084090,8708,160,817700,4,SP,3447304,SANTANA DE PARNAIBA,1.0,1.0
394,84433233,8443,160,817800,1,RJ,3302254,ITATIAIA,0.0,0.0
395,90181990,9018,160,817700,4,RS,4314100,PASSO FUNDO,0.0,0.0
396,29419092,2941,160,817700,4,SP,3413009,COTIA,1.0,1.0
397,87089990,8708,160,817800,1,MG,3144805,NOVA LIMA,0.0,0.0
398,29222990,2922,160,817800,1,SP,3448708,SAO BERNARDO DO CAMPO,0.0,1.0
399,87084080,8708,160,617700,4,MG,3106705,BETIM,0.0,0.0
400,87089300,8708,160,817600,4,SP,3409205,CAJAMAR,1.0,1.0
401,29339999,2933,160,817800,1,SP,3452502,SUZANO,1.0,1.0
402,87087090,8708,160,817600,4,SP,3425904,JUNDIAI,1.0,1.0
403,29333921,2933,160,817800,1,SP,3424105,ITUVERAVA,1.0,1.0
404,29332999,2933,160,817700,4,SP,3413009,COTIA,1.0,1.0
405,90181980,9018,160,817600,4,MG,3159605,SANTA RITA DO SAPUCAI,0.0,0.0
406,85176254,8517,160,817800,1,SP,3450308,SAO PAULO,0.0,0.0
407,85413021,8541,160,1017700,1,RS,4304606,CANOAS,0.0,0.0
408,87089990,8708,160,1017700,1,RS,4305108,CAXIAS DO SUL,0.0,0.0
409,85171231,8517,160,817700,4,MG,3159605,SANTA RITA DO SAPUCAI,0.0,0.0
410,85411099,8541,160,817600,4,RS,4309209,GRAVATAI,0.0,0.0
411,85411012,8541,160,817700,4,MG,3132404,ITAJUBA,1.0,1.0
412,85413019,8541,160,817600,4,SP,3413801,DIADEMA,1.0,1.0
413,84439990,8443,160,817700,4,SP,3418404,GUARATINGUETA,1.0,1.0
414,85176294,8517,160,817800,1,SP,3419071,HORTOLANDIA,0.0,0.0
415,29213090,2921,160,817600,4,MG,3170701,VARGINHA,0.0,0.0
416,84439931,8443,160,817800,1,MG,3170206,UBERLANDIA,0.0,0.0
417,85176251,8517,160,817700,4,SP,3413801,DIADEMA,1.0,1.0
418,29335919,2933,160,817600,4,MG,3170701,VARGINHA,0.0,0.0
419,85414300,8541,160,717600,1,MG,3135100,JANAUBA,0.0,0.0
420,29419049,2941,160,817700,4,SP,3413108,CRAVINHOS,1.0,1.0
421,85416090,8541,160,817700,4,SP,3447304,SANTANA DE PARNAIBA,1.0,1.0
422,87089200,8708,160,1017700,1,RS,4313300,NOVA PRATA,0.0,0.0
423,84439933,8443,160,717700,4,SP,3448807,SAO CAETANO DO SUL,1.0,1.0
424,29212100,2921,160,817800,1,MG,3104007,ARAXA,0.0,0.0
425,85176277,8517,160,717700,4,MG,3106200,BELO HORIZONTE,0.0,0.0
426,85414121,8541,160,817700,4,SP,3456701,VINHEDO,1.0,1.0
427,87084090,8708,160,817700,4,SP,3425904,JUNDIAI,1.0,1.0
428,29221999,2922,160,817800,1,MG,3167202,SETE LAGOAS,0.0,0.0
429,87089990,8708,160,817600,4,SP,3421408,IRACEMAPOLIS,1.0,1.0
430,85411021,8541,160,817600,4,SP,3413108,CRAVINHOS,1.0,1.0
431,85412120,8541,160,817700,4,SP,3413009,COTIA,1.0,1.0
432,84431990,8443,160,817700,4,SP,3429005,MARILIA,1.0,1.0
433,29224910,2922,160,817800,1,SP,3413801,DIADEMA,0.0,1.0
434,29337990,2933,160,817600,4,SP,3418800,GUARULHOS,1.0,1.0
435,90181980,9018,160,817600,4,MG,3143302,MONTES CLAROS,0.0,0.0
436,85412110,8541,160,817700,4,SP,3443402,RIBEIRAO PRETO,1.0,1.0
437,29224920,2922,160,1017700,1,RS,4314902,PORTO ALEGRE,0.0,0.0
438,29224959,2922,160,817800,1,SP,3438006,PINDAMONHANGABA,0.0,1.0
439,29159090,2915,160,817800,1,SP,3413801,DIADEMA,1.0,1.0
440,87089910,8708,160,617700,4,MG,3137601,LAGOA SANTA,0.0,0.0
441,29157039,2915,160,817800,1,SP,3418800,GUARULHOS,1.0,1.0
442,85176900,8517,160,717700,4,RJ,3303302,NITEROI,0.0,0.0
443,87082999,8708,160,927800,1,SP,3450308,SAO PAULO,1.0,1.0
444,29339939,2933,160,817600,4,SP,3409502,CAMPINAS,1.0,1.0
445,87087010,8708,160,817800,1,SP,3430706,MOGI GUACU,1.0,1.0
446,87083090,8708,160,727600,1,SP,3445209,SALTO,1.0,1.0
447,29224910,2922,160,817800,1,SP,3453807,TAQUARITUBA,0.0,1.0
448,87085091,8708,160,817800,1,RS,4313409,NOVO HAMBURGO,0.0,0.0
449,87089100,8708,160,817800,1,MG,3106705,BETIM,0.0,0.0
450,29224910,2922,160,817800,1,SP,3442107,RAFARD,0.0,1.0
451,85176254,8517,160,717600,1,SP,3450308,SAO PAULO,0.0,0.0
452,87089510,8708,160,817800,1,SP,3444004,RIO DAS PEDRAS,1.0,1.0
453,85411029,8541,160,817600,4,SP,3456206,VALINHOS,1.0,1.0
454,29336919,2933,160,817800,1,SP,3418800,GUARULHOS,1.0,1.0
455,29333919,2933,160,817700,4,SP,3436505,PAULINIA,1.0,1.0
456,85411019,8541,160,727600,1,SP,3450308,SAO PAULO,0.0,0.0
457,85177029,8517,160,817700,4,SP,3426803,LENCOIS PAULISTA,1.0,1.0
458,90183111,9018,160,817700,4,SP,3448906,SAO CARLOS,1.0,1.0
459,87082999,8708,160,817800,1,RJ,3304557,RIO DE JANEIRO,1.0,1.0
460,29224990,2922,160,817800,1,SP,3454508,TIETE,0.0,1.0
461,29333983,2933,160,617700,4,MG,3154606,RIBEIRAO DAS NEVES,0.0,0.0
462,85171830,8517,160,817800,1,SP,3450308,SAO PAULO,0.0,0.0
463,85419090,8541,160,817800,1,SP,3429302,MATAO,0.0,0.0
464,84433114,8443,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
465,29335999,2933,160,817800,1,SP,3450308,SAO PAULO,1.0,1.0
466,85176234,8517,160,817600,4,SP,3448807,SAO CAETANO DO SUL,1.0,1.0
467,85411091,8541,160,817600,4,MG,3132404,ITAJUBA,1.0,1.0
468,85177900,8517,160,817700,4,SP,3406102,BEBEDOURO,1.0,1.0
469,85411092,8541,160,817600,4,SP,3407001,BOITUVA,1.0,1.0
470,85177190,8517,160,817600,4,MG,3110608,CAMBUI,0.0,0.0
471,84433910,8443,160,817700,4,RJ,3302403,MACAE,0.0,0.0
472,85176299,8517,160,817600,4,MG,3122306,DIVINOPOLIS,0.0,0.0
473,85413029,8541,160,817600,4,SP,3447809,SANTO ANDRE,1.0,1.0
474,85413019,8541,160,817700,4,SP,3436505,PAULINIA,1.0,1.0
475,85176299,8517,160,817600,4,SP,3413009,COTIA,1.0,1.0
476,85411019,8541,160,817800,1,MG,3144805,NOVA LIMA,0.0,0.0
477,85415900,8541,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
478,84433299,8443,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
479,85412920,8541,160,817700,4,SP,3409007,CAIEIRAS,1.0,1.0
480,85414300,8541,160,817800,1,SP,3405203,BARIRI,0.0,0.0
481,87084090,8708,160,817800,1,MG,3118601,CONTAGEM,0.0,0.0
482,29157039,2915,160,817800,1,SP,3405708,BARUERI,1.0,1.0
483,85176249,8517,160,817800,1,SP,3452205,SOROCABA,0.0,0.0
484,87089300,8708,160,817800,1,SP,3452403,SUMARE,1.0,1.0
485,85176259,8517,160,817800,1,MG,3113206,CARANDAI,0.0,0.0
486,87085099,8708,160,927700,1,RS,4304606,CANOAS,0.0,0.0
487,85176900,8517,160,817600,4,MG,3170701,VARGINHA,0.0,0.0
488,85412191,8541,160,817700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
489,90189095,9018,160,817800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
490,84439929,8443,160,817600,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
491,85176277,8517,160,917800,1,MG,3106200,BELO HORIZONTE,0.0,0.0
492,85411092,8541,160,817600,4,SP,3413801,DIADEMA,1.0,1.0
493,87089522,8708,160,817800,1,SP,3427306,LOUVEIRA,1.0,1.0
494,84439942,8443,160,817800,1,SP,3429401,MAUA,0.0,0.0
495,85176255,8517,160,817600,4,SP,3440606,PORTO FELIZ,1.0,1.0
496,85414900,8541,160,927800,1,RS,4303103,CACHOEIRINHA,0.0,0.0
497,90189021,9018,160,817700,4,MG,3106200,BELO HORIZONTE,0.0,0.0
498,84431990,8443,160,817800,1,SP,3454508,TIETE,0.0,0.0
499,29339969,2933,160,817600,4,SP,3436505,PAULINIA,1.0,1.0
500,87082993,8708,160,817800,1,SP,3405708,BARUERI,1.0,1.0
501,85176296,8517,160,817600,4,RS,4322707,VERA CRUZ,0.0,0.0
502,90183999,9018,160,817700,4,SP,3450308,SAO PAULO,1.0,1.0
503,87087090,8708,160,817800,1,SP,3430706,MOGI GUACU,1.0,1.0
504,29153939,2915,160,817700,4,SP,3454102,TAUBATE,0.0,0.0
505,87083090,8708,160,1017801,4,RS,4305108,CAXIAS DO SUL,0.0,0.0
506,85412110,8541,160,617700,4,MG,3154606,RIBEIRAO DAS NEVES,1.0,1.0
507,85176199,8517,160,817600,4,SP,3405708,BARUERI,1.0,1.0
508,85411099,8541,160,817800,1,MG,3133600,ITAPEVA,0.0,0.0
509,90189094,9018,160,817800,1,RS,4307708,ESTEIO,0.0,0.0
510,29339919,2933,160,817800,1,SP,3422505,ITAPEVI,1.0,1.0
511,84431500,8443,160,817800,1,SP,3403901,ARUJA,0.0,0.0
512,85176294,8517,160,817700,4,SP,3449904,SAO JOSE DOS CAMPOS,1.0,1.0
513,87089522,8708,160,817700,4,SP,3454102,TAUBATE,1.0,1.0
514,29225099,2922,160,817800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
515,87082999,8708,160,817700,4,SP,3424402,JACAREI,1.0,1.0
516,90181990,9018,160,817600,4,SP,3456701,VINHEDO,1.0,1.0
517,85415900,8541,160,817800,1,SP,3413801,DIADEMA,0.0,0.0
518,29339999,2933,160,817800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
519,84439939,8443,160,817600,4,SP,3405708,BARUERI,1.0,1.0
520,87082999,8708,160,817600,4,MG,3125101,EXTREMA,0.0,0.0
521,29339953,2933,160,817800,1,SP,3450308,SAO PAULO,1.0,1.0
522,87089100,8708,160,817700,4,SP,3409205,CAJAMAR,1.0,1.0
523,85412920,8541,160,1017801,4,RS,4304606,CANOAS,0.0,0.0
524,90189029,9018,160,817800,1,SP,3425904,JUNDIAI,1.0,0.0
525,87083090,8708,160,817600,4,SP,3440002,POMPEIA,1.0,1.0
526,90181910,9018,160,817600,4,MG,3101904,ALPINOPOLIS,0.0,0.0
527,87089482,8708,160,817800,1,MG,3125101,EXTREMA,0.0,0.0
528,29415020,2941,160,817600,4,SP,3413009,COTIA,1.0,1.0
529,84439929,8443,160,817700,4,SP,3405708,BARUERI,1.0,1.0
530,29333919,2933,160,817800,1,SP,3402903,ARACOIABA DA SERRA,1.0,1.0
531,90189029,9018,160,817700,4,SP,3448906,SAO CARLOS,1.0,1.0
532,29339946,2933,160,817600,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
533,29159032,2915,160,817800,1,SP,3413009,COTIA,1.0,1.0
534,87082994,8708,160,817800,1,SP,3448708,SAO BERNARDO DO CAMPO,1.0,1.0
535,84431990,8443,160,927700,1,SP,3415707,FERRAZ DE VASCONCELOS,0.0,0.0
536,29153999,2915,160,817800,1,SP,3413009,COTIA,1.0,1.0
537,85177029,8517,160,817800,1,SP,3452205,SOROCABA,0.0,0.0
538,85176241,8517,160,817700,4,SP,3404107,ATIBAIA,1.0,1.0
539,87089100,8708,160,817800,1,MG,3118601,CONTAGEM,0.0,0.0
540,29214500,2921,160,817800,1,SP,3413009,COTIA,0.0,0.0
541,85412120,8541,160,817600,4,SP,3409007,CAIEIRAS,1.0,1.0
542,87089481,8708,160,817800,1,MG,3152501,POUSO ALEGRE,0.0,0.0
543,90183219,9018,160,817700,4,SP,3425904,JUNDIAI,1.0,1.0
544,85416090,8541,160,817700,4,SP,3437800,PIEDADE,1.0,1.0
545,87089990,8708,160,817800,1,SP,3430805,MOGI-MIRIM,1.0,1.0
546,85412110,8541,160,817700,4,SP,3401608,AMERICANA,1.0,1.0
547,84439990,8443,160,617700,4,MG,3169406,TRES PONTAS,0.0,0.0
548,85413019,8541,160,817600,4,SP,3420509,INDAIATUBA,1.0,1.0
549,87084019,8708,160,817600,4,SP,3423107,ITAQUAQUECETUBA,1.0,1.0
550,85411029,8541,160,817700,4,SP,3407001,BOITUVA,1.0,1.0
551,29339969,2933,160,817700,4,SP,3452809,TABOAO DA SERRA,1.0,1.0
552,85176234,8517,160,817800,1,SP,3424709,JAGUARIUNA,0.0,0.0
553,29155010,2915,160,817600,4,SP,3450308,SAO PAULO,0.0,0.0
554,87089100,8708,160,817600,4,SP,3438709,PIRACICABA,1.0,1.0
555,90183220,9018,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
556,87089910,8708,160,817800,1,MG,3152501,POUSO ALEGRE,0.0,0.0
557,85414111,8541,160,817700,4,SP,3407001,BOITUVA,1.0,1.0
558,29333935,2933,160,817700,4,SP,3436505,PAULINIA,1.0,1.0
559,90181290,9018,160,817800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
560,87082992,8708,160,817600,4,SP,3405708,BARUERI,1.0,1.0
561,85412110,8541,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
562,29419049,2941,160,817600,4,SP,3456453,VARGEM GRANDE PAULISTA,1.0,1.0
563,85411099,8541,160,817700,4,SP,3404107,ATIBAIA,1.0,1.0
564,85412120,8541,160,817800,1,MG,3151800,POCOS DE CALDAS,0.0,0.0
565,85176272,8517,160,817700,4,SP,3450308,SAO PAULO,1.0,1.0
566,90189099,9018,160,817600,4,SP,3409205,CAJAMAR,1.0,1.0
567,87082993,8708,160,817700,4,SP,3450308,SAO PAULO,1.0,1.0
568,85411022,8541,160,817800,1,SP,3413801,DIADEMA,0.0,0.0
569,85414121,8541,160,817600,4,SP,3405500,BARRETOS,1.0,1.0
570,85176120,8517,160,817700,4,SP,3425201,JARINU,1.0,1.0
571,29152910,2915,160,817800,1,SP,3452502,SUZANO,1.0,1.0
572,84439922,8443,160,817600,4,SP,3403901,ARUJA,1.0,1.0
573,84433239,8443,160,717600,1,RJ,3302403,MACAE,0.0,0.0
574,85414290,8541,160,1017700,1,RS,4317509,SANTO ANGELO,0.0,0.0
575,85411019,8541,160,817700,4,MG,3137601,LAGOA SANTA,1.0,1.0
576,85176262,8517,160,817700,4,SP,3408405,CABREUVA,1.0,1.0
577,87082100,8708,160,817700,4,SP,3409502,CAMPINAS,1.0,1.0
578,87089490,8708,160,717600,1,RJ,3304110,PORTO REAL,1.0,1.0
579,29411010,2941,160,817600,4,SP,3413801,DIADEMA,1.0,1.0
580,87085011,8708,160,927800,1,RS,4313409,NOVO HAMBURGO,0.0,0.0
581,84431910,8443,160,817800,1,SP,3403901,ARUJA,0.0,0.0
582,29214229,2921,160,717600,1,RJ,3301702,DUQUE DE CAXIAS,0.0,0.0
583,84439949,8443,160,817600,4,SP,3452809,TABOAO DA SERRA,1.0,1.0
584,85177110,8517,160,817800,1,MG,3125101,EXTREMA,0.0,0.0
585,87089100,8708,160,817600,4,SP,3413009,COTIA,1.0,1.0
586,87089200,8708,160,817800,1,SP,3416200,FRANCA,1.0,1.0
587,84439929,8443,160,817600,4,MG,3118601,CONTAGEM,0.0,0.0
588,90183211,9018,160,927800,1,MG,3118601,CONTAGEM,0.0,0.0
589,85412920,8541,160,817800,1,SP,3416705,GARCA,0.0,0.0
590,29215119,2921,160,817800,1,RJ,3304201,RESENDE,0.0,0.0
591,29336919,2933,160,917800,1,MG,3115300,CATAGUASES,0.0,0.0
592,87089490,8708,160,817600,4,SP,3430607,MOGI DAS CRUZES,1.0,1.0
593,85176299,8517,160,717700,4,RJ,3304201,RESENDE,0.0,0.0
594,84431990,8443,160,817800,1,SP,3411508,CERQUILHO,0.0,0.0
595,29333919,2933,160,817700,4,SP,3456206,VALINHOS,1.0,1.0
596,85414021,8541,160,817700,4,SP,3409205,CAJAMAR,1.0,1.0
597,29224110,2922,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
598,85176255,8517,160,917800,1,SP,3452205,SOROCABA,0.0,0.0
599,85411019,8541,160,817700,4,SP,3429302,MATAO,1.0,1.0
600,29153939,2915,160,817700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
601,87088000,8708,160,817800,1,SP,3450308,SAO PAULO,1.0,1.0
602,87085099,8708,160,817800,1,SP,3430706,MOGI GUACU,1.0,1.0
603,87089990,8708,160,817600,4,MG,3106705,BETIM,0.0,0.0
604,29412090,2941,160,817700,4,SP,3436505,PAULINIA,1.0,1.0
605,87082200,8708,160,817800,1,SP,3409502,CAMPINAS,1.0,1.0
606,85176249,8517,160,717700,4,MG,3106200,BELO HORIZONTE,0.0,0.0
607,29157031,2915,160,817800,1,SP,3424006,ITUPEVA,1.0,1.0
608,85411029,8541,160,927700,1,RS,4305108,CAXIAS DO SUL,0.0,0.0
609,90181990,9018,160,817800,1,RS,4307708,ESTEIO,0.0,0.0
610,85412910,8541,160,817600,4,MG,3152105,PONTE NOVA,1.0,1.0
611,87089990,8708,160,817600,4,SP,3440002,POMPEIA,1.0,1.0
612,29333999,2933,160,817700,4,SP,3407605,BRAGANCA PAULISTA,1.0,1.0
613,87083090,8708,160,817800,1,SP,3430805,MOGI-MIRIM,1.0,1.0
614,29335999,2933,160,817600,4,SP,3418800,GUARULHOS,1.0,1.0
615,87084090,8708,160,927800,1,RS,4318705,SAO LEOPOLDO,0.0,0.0
616,29333949,2933,160,717700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
617,85419010,8541,160,717600,1,RJ,3304557,RIO DE JANEIRO,0.0,0.0
618,29339919,2933,160,817600,4,SP,3454102,TAUBATE,1.0,1.0
619,85412199,8541,160,817700,4,SP,3438709,PIRACICABA,1.0,1.0
620,85414900,8541,160,817600,4,SP,3429401,MAUA,1.0,1.0
621,87084080,8708,160,617700,7,MG,3106705,BETIM,0.0,0.0
622,85177900,8517,160,817800,1,SP,3409205,CAJAMAR,0.0,0.0
623,90183910,9018,160,817800,1,SP,3413009,COTIA,1.0,0.0
624,87089990,8708,160,717600,1,MG,3106705,BETIM,0.0,0.0
625,85416090,8541,160,817800,1,SP,3404107,ATIBAIA,0.0,0.0
626,90183219,9018,160,817600,4,MG,3170206,UBERLANDIA,0.0,0.0
627,85413029,8541,160,817600,4,SP,3423107,ITAQUAQUECETUBA,1.0,1.0
628,29153999,2915,160,817800,1,SP,3425003,JANDIRA,1.0,1.0
629,85411092,8541,160,817900,4,SP,3449904,SAO JOSE DOS CAMPOS,1.0,1.0
630,29335912,2933,160,817600,4,MG,3170701,VARGINHA,0.0,0.0
631,29222990,2922,160,817700,4,SP,3413009,COTIA,1.0,1.0
632,90183999,9018,160,817800,1,MG,3137601,LAGOA SANTA,0.0,0.0
633,29157019,2915,160,817600,4,SP,3413009,COTIA,0.0,0.0
634,87089411,8708,160,817800,1,MG,3118601,CONTAGEM,0.0,0.0
635,87089100,8708,160,817700,4,SP,3418800,GUARULHOS,1.0,1.0
636,84431990,8443,160,817800,1,SP,3456503,VARZEA PAULISTA,0.0,0.0
637,29224920,2922,160,817600,4,SP,3413009,COTIA,1.0,1.0
638,87082100,8708,160,717600,1,RJ,3304557,RIO DE JANEIRO,1.0,1.0
639,90183219,9018,160,817800,1,SP,3448500,SANTOS,1.0,0.0
640,85414121,8541,160,817600,4,RS,4303905,CAMPO BOM,0.0,0.0
641,85411032,8541,160,817600,4,SP,3441406,PRESIDENTE PRUDENTE,1.0,1.0
642,90189021,9018,160,717700,4,RJ,3300803,CACHOEIRAS DE MACACU,0.0,0.0
643,85176239,8517,160,817600,4,MG,3106705,BETIM,0.0,0.0
644,29333939,2933,160,817600,4,SP,3425003,JANDIRA,1.0,1.0
645,84439960,8443,160,817700,4,SP,3443303,RIBEIRAO PIRES,1.0,1.0
646,29214990,2921,160,927700,1,MG,3125101,EXTREMA,0.0,0.0
647,29215990,2921,160,817800,1,SP,3424006,ITUPEVA,0.0,0.0
648,87089100,8708,160,817800,1,MG,3144805,NOVA LIMA,0.0,0.0
649,85412920,8541,160,817600,4,SP,3419071,HORTOLANDIA,1.0,1.0
650,90189099,9018,160,817600,4,SP,3443907,RIO CLARO,1.0,1.0
651,85416010,8541,160,817600,4,SP,3448708,SAO BERNARDO DO CAMPO,1.0,1.0
652,29224910,2922,160,817700,4,SP,3418800,GUARULHOS,1.0,1.0
653,85177110,8517,160,617700,4,MG,3106200,BELO HORIZONTE,0.0,0.0
654,29411049,2941,160,817700,4,SP,3456701,VINHEDO,1.0,1.0
655,84433199,8443,160,817700,4,SP,3409502,CAMPINAS,1.0,1.0
656,29333989,2933,160,817700,4,SP,3456206,VALINHOS,1.0,1.0
657,85176294,8517,160,717700,4,RJ,3302007,ITAGUAI,0.0,0.0
658,29214290,2921,160,817700,4,SP,3409601,CAMPO LIMPO PAULISTA,0.0,0.0
659,90183929,9018,160,817700,4,RS,4314902,PORTO ALEGRE,0.0,0.0
660,87082994,8708,160,817700,4,SP,3454003,TATUI,1.0,1.0
661,85176249,8517,160,617700,4,MG,3106200,BELO HORIZONTE,0.0,0.0
662,85411029,8541,160,817600,4,SP,3430607,MOGI DAS CRUZES,1.0,1.0
663,87082999,8708,160,817800,1,MG,3143302,MONTES CLAROS,0.0,0.0
664,29332921,2933,160,817800,1,SP,3450308,SAO PAULO,1.0,1.0
665,87082200,8708,160,817800,1,SP,3405708,BARUERI,1.0,1.0
666,85176900,8517,160,617700,4,MG,3132404,ITAJUBA,0.0,0.0
667,85414300,8541,160,817800,1,SP,3456206,VALINHOS,0.0,0.0
668,87089490,8708,160,927800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
669,85177190,8517,160,817800,1,SP,3447304,SANTANA DE PARNAIBA,0.0,0.0
670,85412920,8541,160,817700,4,RS,4303103,CACHOEIRINHA,0.0,0.0
671,85176234,8517,160,817700,4,SP,3409205,CAJAMAR,1.0,1.0
672,87089490,8708,160,717600,1,SP,3430607,MOGI DAS CRUZES,1.0,1.0
673,87083090,8708,160,817800,1,MG,3118601,CONTAGEM,0.0,0.0
674,90181100,9018,160,817800,1,MG,3137601,LAGOA SANTA,0.0,0.0
675,90189099,9018,160,817700,4,SP,3440002,POMPEIA,1.0,1.0
676,29333999,2933,160,817800,1,SP,3424303,JABOTICABAL,1.0,1.0
677,87084090,8708,160,817800,1,RS,4305108,CAXIAS DO SUL,0.0,0.0
678,85411029,8541,160,817700,4,RS,4318705,SAO LEOPOLDO,0.0,0.0
679,87089100,8708,160,927700,1,RS,4314902,PORTO ALEGRE,0.0,0.0
680,29211999,2921,160,817600,4,SP,3412803,COSMOPOLIS,0.0,0.0
681,84433990,8443,160,817800,1,SP,3445803,SANTA BARBARA D'OESTE,0.0,0.0
682,84439933,8443,160,817800,1,MG,3124104,ESMERALDAS,0.0,0.0
683,85411092,8541,160,817600,4,SP,3449904,SAO JOSE DOS CAMPOS,1.0,1.0
684,29336929,2933,160,817600,4,SP,3413405,CRUZEIRO,1.0,1.0
685,87089200,8708,160,717700,4,SP,3426902,LIMEIRA,1.0,1.0
686,85176259,8517,160,817700,4,SP,3456503,VARZEA PAULISTA,1.0,1.0
687,85176277,8517,160,817600,4,SP,3448500,SANTOS,1.0,1.0
688,29215190,2921,160,927800,1,RJ,3304557,RIO DE JANEIRO,0.0,0.0
689,87089300,8708,160,817800,1,SP,3406003,BAURU,1.0,1.0
690,85176279,8517,160,817700,4,SP,3403208,ARARAQUARA,1.0,1.0
691,87089490,8708,160,817700,4,SP,3420509,INDAIATUBA,1.0,1.0
